Algoritmo,Tamanho do número,Número gerado,Tempo para gerar em µs
Congruência Linear,2048 bits,8675707238052275873888463181661888219130980894615757746648459252032992722626192346402733892201916467948271246791187307211081567709130070690973788053694630583920698959898463041089239741355295154669655141677312355919829693407268049877174993451387712269470660069126103086781586526756518727321145933414963009575657346069413368461656410748618783571245323815060137482817141325641620186424504354638732084186168047037916118712416048007186917418513351024167186130735310420790965434068612154263924815011323284957918691210671883579943136801354587453217909252635754484465828323898619165268682945470754198049556944170287747039064,0.39999940781854093
Congruência Linear,2048 bits,26027121714156827621665389544985664657392942683847273239945377756098978167878577039208201676605749403844813740373561921633244703127390212072921364161083891751762096879695389123267719224065885464008965425031937067759489080221804149631524980354163136808411980207378309260344759580269556181963437800244889028726972038208240105384969232245856350713735971445180412448451423976924860559273513063916196252558504141113748356137248144021560752255540053072501558392205931262372896302205836462791774445033969854873756073632015650739829410404063762359653727757907263453397484971695857495806048836412262594148670832510863241117199,0.400003045797348
Congruência Linear,2048 bits,13447352999848468263566415257617090051290622712110851655575442413247624225899949331230202206771421284157005299276889725911494991081188794028587787710355109014024535904484175186302762171418352178434780998327676066724882803380172936570898752385537069484072648918062317695259126957726536928675208602486806315137087447845383631313537747164439913151495562264888593229198660612112529292403618563448071571947158189889357860974820717349485554462016867408697279950151219324664437537195868968925009131648046917681911135734733556349396236675485289802530132940942915689105250644221113278127509552026883486058900790310470530890292,0.700001692166552
Congruência Linear,2048 bits,8025052928234397489984369084181318193427765466617070934595981812218217538831957100493405208791350388782297936908771158240365414093075460990675210744617043921442730346151529467158088763865404428508285356598960631897856191497899053550858162818135037981636300902150648042889804981638544977418073408336488559889348010146482551519928266706755169959630510759339457629518176177006561684502395376193956122977297452942129979206000294690858312233748956321688142237220370742766186926876786697049870293217209429576054864623543971113142712758102870769374873656439309731772149797230110229737210177475698309983146517320351996440227,0.800002453615889
Congruência Linear,2048 bits,24075158784703192469953107252543954580283296399851212803787945436654652616495871301480215626374051166346893810726313474721096242279226382972025632233851131764328191038454588401474266291596213285524856069796881895693568574493697160652574488454405113944908902706451944128669414944915634932254220225009465679668044030439447654559784800120265509878891532278018372888554528531019685053507186128581868368931892358826389937618000884072574936701246868965064426711661112228298560780630360091149610879651628288728164593870631913339428138274308612308124620969317929195316449391690330689211630532427094929949439551961055989320688,0.39999940781854093
Congruência Linear,2048 bits,7591464211487562808429568380291959819961683860122670347103145454914647571751832118046244056076326571663245510335144385175049608536697306725900591928656829051722818380761773020922403374009335642982452932622510550527121286195851969634047276686263000893563416415283222300233093051664773179547555876780536267960303424539006278837984450787667390646962244763402474549507974274397002775104637757445087921067322843027282605417078937502528107799137315086385884908516762222441430972469439853998518435501022219245136696450582344148192420286219839647942812575174912914862143904204532858344254640071380493461206948661048775500759,0.700001692166552
Congruência Linear,2048 bits,22774392634462688425288705140875879459885051580368011041309436364743942715255496354138732168228979714989736531005433155525148825610091920177701775785970487155168455142285319062767210122028006928947358797867531651581363858587555908902141830058789002680690249245849666900699279154994319538642667630341608803880910273617018836513953352363002171940886734290207423648523922823191008325313913272335263763201968529081847816251236812507584323397411945259157654725550286667324292917408319561995555306503066657735410089351747032444577260858659518943828437725524738744586431712613598575032763920214141480383620845983146326502284,0.39999940781854093
Congruência Linear,2048 bits,3689165760766050674436362045287734458766949401673065059667618239182517868030707276021793681641112217591773671172503427587207358529293918342929022585014895224243610692253965004801234865304716573249961116834459818190507138477428214382749301499414667100907456033476390616322685681900826998712898092776965640598902154071719824700490107515877376832947850799969626829416157150910972590524819188705274103877551353793656241316786722807556267887632543968665568950184285539518627382803318266536351716055337326266873182893927701463639788039272559555054262843795341562672090866974336515807654803432520144763750830727319787045547,0.6999980541877449
Congruência Linear,2048 bits,11067497282298152023309086135863203376300848205019195179002854717547553604092121828065381044923336652775321013517510282761622075587881755028787067755044685672730832076761895014403704595914149719749883350503379454571521415432284643148247904498244001302722368100429171848968057045702480996138694278330896921796706462215159474101470322547632130498843552399908880488248471452732917771574457566115822311632654061380968723950360168422668803662897631905996706850552856618555882148409954799609055148166011978800619548681783104390919364117817678665162788531386024688016272600923009547422964410297560434291252492181959361136648,0.39999940781854093
Congruência Linear,2048 bits,885485775583448769212381718919658168458441945342101504878218725118005673408474590998941723247096494637245079630632828790746667613154343991273050878685773897561618862984688951460916037352797052453592413126070795437772027654234173282905619156255833437585458449251210504016595245566377179808530435868760379868205053255810079883725992856331822001674481164400319406667608698867727122014912384197208342033785067416962568132618647910408059836391249813586422938425282624440520760519044189102008342771104612932180103464692615237712095085100037357272840427768636728505215667335799037623574752287729154680201622934818487179295,1.7999991541728377
Congruência Linear,2048 bits,2656457326750346307637145156758974505375325836026304514634656175354017020225423772996825169741289483911735238891898486372240002839463031973819152636057321692684856588954066854382748112058391157360777239378212386313316082962702519848716857468767500312756375347753631512049785736699131539425591307606281139604615159767430239651177978568995466005023443493200958220002826096603181366044737152591625026101355202250887704397855943731224179509173749440759268815275847873321562281557132567306025028313313838796540310394077845713136285255300112071818521283305910185515647002007397112870724256863187464040604868804455461537892,0.39999940781854093
Congruência Linear,2048 bits,7969371980251038922911435470276923516125977508078913543903968526062051060676271318990475509223868451735205716675695459116720008518389095921457457908171965078054569766862200563148244336175173472082331718134637158939948248888107559546150572406302500938269126043260894536149357210097394618276773922818843418813845479302290718953533935706986398015070330479602874660008478289809544098134211457774875078304065606752663113193567831193672538527521248322277806445827543619964686844671397701918075084939941516389620931182233537139408855765900336215455563849917730556546941006022191338612172770589562392121814606413366384613683,0.39999940781854093
Congruência Linear,2048 bits,23908115940753116768734306410830770548377932524236740631711905578186153182028813956971426527671605355205617150027086377350160025555167287764372373724515895234163709300586601689444733008525520416246995154403911476819844746664322678638451717218907502814807378129782683608448071630292183854830321768456530256441536437906872156860601807120959194045210991438808623980025434869428632294402634373324625234912196820257989339580703493581017615582563744966833419337482630859894060534014193105754225254819824549168862793546700611418226567297701008646366691549753191669640823018066574015836518311768687176365443819240099153841056,0.39999940781854093
Congruência Linear,2048 bits,7090335679637335704773165855152407724245592233279253830875025879509149268350660084519876759968989138239415528237463093062240958364520021102940816400651119461229373167157812884833803524797257035148870186443599293905949802707728523591678962979770167503258842685275440739569063107794419947275860507121729998280780646941279785740435471789748443145920622245773227823920693289623844497790982491673358519008236227322080811305186766027856144443087943091692862785981318117227930232620938897812361561005611000567231295478788438384587707356397028662669024316480700337835264783333262838218917978096157232709219750498178269061863,0.6999980541877449
Congruência Linear,2048 bits,21271007038912007114319497565457223172736776699837761492625077638527447805051980253559630279906967414718246584712389279186722875093560063308822449201953358383688119501473438654501410574391771105446610559330797881717849408123185570775036888939310502509776528055826322218707189323383259841827581521365189994842341940823839357221306415369245329437761866737319683471762079868871533493372947475020075557024708681966242433915560298083568433329263829275078588357943954351683790697862816693437084683016833001701693886436365315153763122069191085988007072949442101013505794349999788514656753934288471698127659251494534807185596,0.39999940781854093
Congruência Linear,2048 bits,31496015045425014042243616007701717557766227429797800445744887488057688276288049867481689428197988780466021793215269818066049066130189268831379195219411792030433481137119319871754033972785661209543774039608326076876756005726936956163272572479455337058747938315442661613233992078608713716875192164971639599005111489081849729243234271321171418818429424176632728357208433947283574287410382110909968078209948929172783698028219036893106948835489841920832067460598575823824246408877629870586096947323567681635403116728439247526243368939220259325805693681936865704973780914566135939324943324260462946189421900872544825326139,0.700001692166552
Congruência Linear,2048 bits,29854032993653027525301094645765248752410476949962433272973971609123754551128367816050665461548139414020629457802013415209908080089585964303961280885338809850038688676755967431761706417577679415039206842056843094076683579895571356166141528761413670235080523242255374753926824452744009533410471696667058025971505800466212502888332864390385117465575920459245540955469690523188670476814225704429387048901492554066463886647733395964124144201866233953688807155329153009018487857211249192307976638516840397966852265024004346708638112280954780700986030713031722443834138472831948608684193015571484542181153995395515283517112,0.6999980541877449
Congruência Linear,2048 bits,24928086838337067974473530559955842336343225510456331754661223972321953375649321661757593561598591314684452451562244206641485121967776050721707537883119863308854311295665910111784723751953734031525505249402394145676466302401474556174748397607288669764078278022693514176005321575149896983016310291753313306870688734619300823823628643598026213407015409307083978750253460250903959045025756484987643960976123428747504452506276473177175730300995410052259026239520884564601212202212107157473615712096658546961199709910699644255822342306158344826527041806316292660415211147629386616761942089504549330156350278964426658090031,0.6999980541877449
Congruência Linear,2048 bits,10150248372389189321990838302527623088141471191938027199722981061916549849212183198878377861749947016675921432842936580936216247602346309974946308876463023685301179152395738151853775755081897880984400471439047300475814469919184156200569004144913668351071542364007932442240812942367559331833826077012079149568237537078565786629515981220949501231333875850599292134604769434049824749660348826662414697200016052790626150081905704816330488598382938347969683492096079231349385237214681052970532932836112993944242044570785536897375032381769037203150075086170003310158429172021700640995189311303743694081939129671160781808788,0.5999972927384079
Congruência Linear,2048 bits,30450745117167567965972514907582869264424413575814081599168943185749649547636549596635133585249841050027764298528809742808648742807038929924838926629389071055903537457187214455561327265245693642953201414317141901427443409757552468601707012434741005053214627092023797326722438827102677995501478231036237448704712611235697359888547943662848503694001627551797876403814308302149474248981046479987244091600048158371878450245717114448991465795148815043909050476288237694048155711644043158911598798508338981832726133712356610692125097145307111609450225258510009930475287516065101922985567933911231082245817389013482345426371,0.5000001692678779
Congruência Linear,2048 bits,26718223208880689296487791345408703872385035388011276733246138702199638365173867003510997932703696222705856973742633189437707110120134947584340475115270646926448857636959651183183586294957776715267488966183290567728745791987417893481444848627270674218480589571998781894392164698225902369289329894860851575070309166927755394824273881415416372092292530584740985095287313587786370361526218811661215089071790241663748143300227628631777695080843153322919756202398138619690215765510489057284482192071154298558821315975756436206283296899215337551919625442751155120338658277328846559666066844523788950350340459818327843817808,0.700001692166552
Congruência Linear,2048 bits,15520657484020053288033620658886207696266900824602862135477725251549604817785819224138590975065261740740134999384103529324882212059423000562845120572915374538084818176276961366050363384094025932210351621781736566632652938677014168120658357204859681714278477011923735597401342311595575490652884886334693954167098834003929499631451694673119977287165239683570311169706329444697058699161735806683128081487016491539357222463759171180136382937926168159951873380727841396616395927109826752403132372759600248737106862765955912748757896160940015379327825995474590689928770561120080469707563576361462554663909672232864338992119,0.6999980541877449
Congruência Linear,2048 bits,14244966380749152563385985287988671128356599804093102374302830327124159314489566779218571513672871758531687037230412568480527077027778080593447209332297840493623577161529888006400892401892425689834997226961142131621166597388422748200136977276102874672253785183734901749316451043245660663351102259880151476979382168622120156473670109232795362366639543015384611451041182674760149904776747105899125651596872357892128063672815656182810797661476858575451922528950236958622062096618660047484240016551869422741642045717211040311227691214467047499767952820034334734242709547927011804477372250479435515798173163087533420745708,1.7999991541728377
Congruência Linear,2048 bits,10417893070936450389443079175296061424625696742563823090778145553847822804600809444458513129495701811906343150769339685947461671932843320685253475610445238360239854117288667927452479455287624962708934042499358826586707573522648488438572837489832453546179709699168400205061777238195916181445754380516524045416232172476692127000325352911821517605062453010827512295045742364949423521621781003547118361926439956950440587299985111190834041832128929821952069973617423644639060605145159932727562947928676944755247594570976422998637076375048143861088333293713566867184526508347805808786798272833354399200963635651540666006475,0.700001692166552
Congruência Linear,2048 bits,31253679212809351168329237525888184273877090227691469272334436661543468413802428333375539388487105435719029452308019057842385015798529962055760426831335715080719562351866003782357438365862874888126802127498076479760122720567945465315718512469497360638539129097505200615185331714587748544337263141549572136248696517430076381000976058735464552815187359032482536885137227094848270564865343010641355085779319870851321761899955333572502125496386789465856209920852270933917181815435479798182688843786030834265742783712929268995911229125144431583264999881140700601553579525043417426360394818500063197602890906954621998019432,0.39999940781854093
Congruência Linear,2048 bits,29127025495806038903557959200324648900743065343643439752742619129581094963671503213732215342415489379779652435080261134538915929094608043977104975721110579000896932320996019163571919596809320450788291105726094302726783724418596883623479348731539740974454095588442991759780843360681114015796684626400855637702260885510892458161558226633264519455849725026794966539256069965882759309179108403623548071609605379102078078262942286002309674184557076588761234536090238339297294076884798975097752327904229855857871265977474411117641692838727297473363949310643227133573534304263793069790547498290285296421561013641746801596991,0.700001692166552
Congruência Linear,2048 bits,22747064344796102109244124223634042781340990691499351193967166533693974613278727854802243204200641211961521383396987364628508668982842289741138622390435170761429042228386065307215363289648657138772758040410147771626766735970551138546761857517666881982198995061256365193567378298961210430174949080954706142062953989753340689643304730326664419377836823009732255501612598578986225542120404582570127029100461903854347027351903143291732320249067937957476308381804140555437630861232756505842942780258826920634256712771109837482833083979475895143660797599150806729633398641924920000081005537660951592877571333703121212329668,0.700001692166552
Congruência Linear,2048 bits,3607180891766291726302619293562224423134766735067085517640808746032613562100401778012326789556096708507128228347166054897286888647545027033239562398408946043025371950556203738145694368166667202726158844462308178326715770626413903316609383876048305005433693479696485494926983113801499673309742444616257655145033302480685384088544241406864119143798116958544122388682184418296624240944293119409863901573031478111153874618785715160000258442600522063621529918945847203858641214276629098078514137322618114963413053152016116578407257401721688154551342464673545517812991654908300790952379655772950482245602293887244444527699,0.6999980541877449
Congruência Linear,2048 bits,10821542675298875178907857880686673269404300205201256552922426238097840686301205334036980368668290125521384685041498164691860665942635081099718687195226838129076115851668611214437083104500001608178476533386924534980147311879241709949828151628144915016301080439089456484780949341404499019929227333848772965435099907442056152265632724220592357431394350875632367166046553254889872722832879358229591704719094434333461623856357145480000775327801566190864589756837541611575923642829887294235542411967854344890239159456048349735221772205165064463654027394020636553438974964724902372857138967318851446736806881661733333583104,0.39999940781854093
Congruência Linear,4096 bits,975138898446591625098756495809886035939322391487948440145144032359033650425617784660731936322941602459529618591360417103201518609164425883799670253873895880102828491702021547190905941845738983946176955184764042305324562235789694286617075612879654366240787410264499034046237010291939595068182041779487393476990049601386284187394866730026437475977325134960028149661302895514503345318555158501311446050040581172609434461473800855723322678884418717845007504490222137749092708522065640088612123635619909087827061655769503912095985815278478569919533815507357949385468928166330604408820543321836600214491449046833925604886775860893050295189950677081040450223196579943151687039903427173048863765752521574319814811776636429304636728736050305857607908782228286344004055521275995319971464686513976926545526620375230892688508752437823835367529032471819802620941295784218739209174095846543709827542653266675750849292295573475749471939788405749385338756941277441837224525147676341523869098349556202427662151785612659621209544787671369462406178020418169917507948166068313761687587733808815228072435345708506387916380220978774888016918300026783416702074196406314978324045220781437959183628778730595279613512006121488486683708399880651886211039701747,2.7000023692380637
Congruência Linear,4096 bits,836638932513469861912764065996409342658038676369077759666965130509193135333738440284542185098829690696808642345202725633629408951121690436872538585918957084416571522018644644891994645268449515209674725530580234463221049028573657368506557469949789863728746413381889693996142933395581566975610169771266122417596270850395276990290788929698790546732816498014437510377855293657391985923720675768505907066734072398057720411784926738300974568477632408256029563270288330549261291442846732929168669804793783086942083427341278997464091415407842058084225262854760345713769798806255562126009633364685111073749155791517387580612714570852659663918388360482946133425384071289059664715083943483790577946866594563116171596589338537664342156393832646652858145319885635928423624350165717778745848290982347669937013952478623643935079719190681694127201093169532616487258129455774985612696396189791483381484675045717619905115624628621416141965948531535274555375023888521948742048496581324037101175249076615101387516953288729228191734628102789886861875920308270886192742883068497591919270454832675858578265402211514281895906841188027893893931040471304286391544633922738682800329659739486943171432989758802816577330176800989393178944712032538977826810724576,1.5000005078036338
Congruência Linear,4096 bits,421139034714104572354786776555979262814187531012465718232428424959671590058100407155972931426493955408645713606729651224913079976993484096091143582054140697357800612968513937995260755536581109000168036568028810936910509406925546614175003041160196356192623422734061673845860702706507482697894553746602309239414934597422255398978555528715849758999290587177665592527512488086057907739217227570089290116814546074402578262718304386033930237257273479489095739610486908949767040205190011450838308312315405084287148742056604253568408215795932522578299604896967534698672410726030435277576903493230643651522276025567773507790530700731487770103701410688663183031946545326783597740625492416015720490208813529505241951027444862743458439367179669038608854932857684681682330836834885155068999104387459900111475948788801897674792619449255270406217275262671058086208630470443724823263297219534804043310740382843227072585611794058416152044428908892942205229271721762283294618543296271576797405947637853122563612456316938049138304149397051160228969619978573792247127034069049082614318617904257750095755571720537963834486701815786911524969261804866895459955946472009796229182976613633895134845622843425427468784688839492112664653648488200252674123793063,1.5000005078036338
Congruência Linear,4096 bits,219028222729161210372607618951313405862598343990013374313051791595060862202743764619091982344484307885047034105749690836751666492794658681010194658311056814127444862361831815645420676475359608686076039692230486584355209381378927096852674439136002451081062359496381317466298059379403838979215683456208898711557864815384978410988760955957288336398292308100173308279510767815114698201679282842553654808749802663322443301836675243667293977684008565827790743731271685500292703553894940684181074385913243164591895456186196391293291632174000741897710722857245852874698739331723180282504712179279586169704232402211125906347785596281217699485372396685901940473736801710153095019563308230369154795430955508594089433712049213105591303194379871655843774285173442493252721403673521374622724428882588145484644892042871175959154589286370905230958823665049778570843012462890558462376945983684589079360578771374864896376204336272332319206578383822385885239915193385068418092156664964463139157943117563276891368167176189329696462580735494230508579789462601943575830294638925401271209480415888337467746397704611450576843194573212349496495855610077704522528861767926262601645928538488218214810195313784771274751145736738304557870701659892417619217188860,1.7999991541728377
Congruência Linear,4096 bits,657084668187483631117822856853940217587795031970040122939155374785182586608231293857275947033452923655141102317249072510254999478383976043030583974933170442382334587085495446936262029426078826058228119076691459753065628144136781290558023317408007353243187078489143952398894178138211516937647050368626696134673594446154935232966282867871865009194876924300519924838532303445344094605037848527660964426249407989967329905510025731001881933052025697483372231193815056500878110661684822052543223157739729493775686368558589173879874896522002225693132168571737558624096217995169540847514136537838758509112697206633377719043356788843653098456117190057705821421210405130459285058689924691107464386292866525782268301136147639316773909583139614967531322855520327479758164211020564123868173286647764436453934676128613527877463767859112715692876470995149335712529037388671675387130837951053767238081736314124594689128613008816996957619735151467157655719745580155205254276469994893389417473829352689830674104501528567989089387742206482691525739368387805830727490883916776203813628441247665012403239193113834351730529583719637048489487566830233113567586585303778787804937785615464654644430585941354313824253437210214913673612104979677252857651566587,1.0000003385357559
Congruência Linear,4096 bits,926865123149298386661715859845196270183420846862736588433232641071593851853136424723001029165361212624533200237307954692777424996966134521828515836948146049201046784712776342468424498143852759860256287218218433032820565593012631126001735267879435442232753326761628153125398485674515941698473173322282059397333844361583017912951942973425334086985051319468736305212570213892973258799141145715268677737054388410016698230211839278571149065068265219810620218481256128153625914923379372489295818922186216393057508335692151152227691674352209851242208413881555924650970161139140496992316411313103930742475495945407938540106263860617713684542619734793029855641528381121180156973756605055644386483683114497425168484038157542825537713842259709442611178053161370887480221526230558281020246975663501754512021074062306066567168034515943241090936410862484611449804233217574410153979568178241478663673566565218967746005207980548074735932497111545032236711336768563834297065936760829900999361588262073401222844302811079149549713359163788824398889034690298059016921844182106764869138950446110124390197261884500614264971840284762760390050770686176358845420778263233237328910355543980496743565084607571430341157390848906707584746071134323418169800509432,1.3999997463542968
Congruência Linear,4096 bits,691817606621590146601642158102340045390334042493442204531230956646873739616294360471349463626088521191819387283045338402357128114526816350959075335141707591711226401050909030724550314162790842951912721630943406645709059100242467886660536434949133091704644162873277051233627359543310606866483564399650120178627655130985478166962017659895480379755995051540561977031657248792801726365478637410377602127775494110279511717999042006844453727029171914152867705243390301762860910646787930131219755664492705002633423467109220717859208992629035902052249057977354271510273497724685239876497237338487102657701296487239426386271178570026649831976395533618914349680379474823145074516643477131577146100658373332432232613373901878227045111712460857407867953132684889558852122365029406661892195158430922153836497313539849165571057565425039911297423228341527042973846941755841998447112813184884789889877414941347270595254361849838391933944074648922215249238210361887939959670863834789168491964965194228022069594504883987813212240342580047972840008963124655310719663917409876601463924104744560547531551150739496960941681699105991511013328452449483112821584379493493459814925064027114555851241907389731268760266330983244055882057725793553573703093147631,1.3999997463542968
Congruência Linear,4096 bits,1031063938451617933113173763590395753591037878432942833209459386656667310877325624565221578943268005234568055134696752369083810905394655445613989917573757497187722226609017093833289352353988810541310094880974273710750858461329690914309274620502812657617124579914027449629598029889813211484982715415352331529196026416074646714939147349496180198668405701188862461791945049935346154080463512363418590841632646770953243667678888106098864446999703869819106640629981863939574314878688696725325416442445142919630719631344045784165693962673310880319559082098406063309502000327687594079265713715048963188241293787226084541789729204166703885103454765476655440419035590199237525347617262377053431626779634917375061420751420259556351320230223436763621068884655057124762095988257085895092312591012974906659708986296012979647949427213724827904576682901617733233757946319085379333925493879734546619060602446886995464382454503612259664905515603910205017266731113762038413249118280517238222834995786687975409314312877338621918271160284484668341697818900846498993440944661407957820025940936796729775133134761488441898428186443826147961573427543926356607414160832377253358872190778930200363999048952702295149196072167994134210082933575952380706125252564,4.19999923906289
Congruência Linear,4096 bits,1004414052528548785956015869337938495613185137204060938859911193402094116688861959998011112959808899021923951975211731431276285839812379122315497577018541935671252726739631284819144876793198994995074144619210928679499937705193647251583154492819264737857757922330474940746225992189202416226012190678860936574214201294460364572923630788108018714806058196700940446769781756919920412209445737354827341441510269193089148030400188489427599872823487864178326971689567509120706110512715902839308548225269484582353057354064904613673215857592338989284301062627904687485869015290326531137345144544322199994998690012693864391321574600673620433658900625669791104012901102057317179638225449095804281529947934592281911423513690028419485930876352039370897625627165948270697745751108989504108392004479341610279561050240969904813401743518384671738344044458926408325708081060374905986950590289363993756038522586351353750386101419030946720863130126017733590904393397482552308220408393851180162385187768071744629004535082766230317913745942135504668435315756300630649221218847780180316585076216620363686358769370460443842050737583181673727896423022733106107564527200925507904810569731963666712543800425123863184382374940506335758068313118440461312067377027,1.3999997463542968
Congruência Linear,4096 bits,924464394759341344484542186580566721679626913517415255811266613638374534123470966296379715009431580383991642496756668617853710643065550152420020555352895251121844227131473857776711450110829548356366293833920893585747175436785516263404794109768620978579657949579817414096109879087370030449100616469386751709268725929617518146877081103943534263219015683237174401703291877873643186596392412329053593241143136459496861118564089639413806150294839847255987964868324444664101497414797521181257943573742509570520070522227481102195781542349423316178527004216400560014970060178243342311583437032141910415270878689097203939917110790194370079325238206249198094794497637631556142510050009252056831239452833617002461431800499335008889762814737847192727295854698621708504695039664700331156630244878441721139117242075840680309758692432364203239646129130852433601558485284243485946025879518252335166972283004744428608397042165287007888735973692340319311817380248644093993134278733853005981035763712223052288075201699049055516841502915088013648647806322663025616562041406896847806262482056091265420035673197376449672918391001248251026865409459153354608015626306570271542625706591064065758178054842388567289941283258042940402024451745904703129893750416,1.2999989849049598
Congruência Linear,4096 bits,684615421451719020070121138308451399878952242457478206665332874347215786427297985191485521158299624470194714061391480177585985052825063242733589490355955197473618728307001576649411170063721208440242741478050788304488888631561123298869712960616689700745358031327844834145761539781872873118365893840964197114432299835088978868737432051450080908457888142845876266503822240734811509757232437251732348640041738258720000383055793089372424982708895796488970944404595251294287658121042376207106129619161584535021110026715210567763478596620676296861204828981888177602273194841993775834298314495601041676087444718307222585703719358756619016324250947987419067139287244354273031125523689720814480367967530691164111456660927254777101258629895270658216306537296642021925542905331832812301344966075742053717785817580453006798829539174302797743552383146630509429109697955849225823251747204917359399773564259923653182429864404055191392354504391308076474556340802128719047875889753858483436987491544676975265287201547897531113624773833945540589285278021750210518584509084246850275294699574503970621066384678124467165521351255447982923772368768414100109368923623504562456071117168365262895080818094182679606618008210652754333892867628297428583372870583,1.400003384333104
Congruência Linear,4096 bits,1009457382942004553518610704208729817056892478325050839611765139757693451310336498725629751539901315069694035469735177694770381720289396120937532383216500314474899208377294731607871920056779907006300154422296418687090347055285657150936804197505482484739266185277730798366000570605500010240629703739294562336609960528385148820265390524159981784774084975104805330208440025761375504255724911887482830378431379216274709662849141353682778214038875516827416358113596712533854557301452034952984538306451781516793779310162015333878502774648232064746426395112007781585501091679613201952668945186390780243399738480429473140087351570356611438147021008582169592795758898792621395174257900144765434428707106993570697950612496389206519760982526676514666129098490314513982357609164364346319762013947434606303574498417824503331265348461513487242964147316928132599546214919107061462342295939832255148749050402616143225908962166262658040136804831067788693221122434484375677864196037725183057902574838034834996392402869067775622424454046177371589526763592131198390202719684518704254137725426626999043678836577370960569947142892195563692905176500719318470767793222410561282310350202682321495515781066056527688251103850220229565588359080183945346964421420,1.2999989849049598
Congruência Linear,4096 bits,939594385999708647172326691192940686010748936880384958066828452705172537987894582479235630749708828527301892980327007408335998284496601148286124973946770387532783672044464198142892579901572284390044323243177363608518403487061545961465743223827274219224182738421584986955433614336262812492953155650687628996456003631391870888902360312099423473123096018448769052019266684398008462735229935927020060051906466529053546015910948232179341173941002805203256124140412054903546837781005917522285913817289400373842236390518813262811642293517102542564903001668709842313866289346103354757554838958347651160474024092304030186214441699243343092789599354986333561143071027837468789118147362398940289935730350820868821013096918417369991253133261758624032806268671720438358530613830824857790740273282720709211157586606404475863349507261750649753506437704857606423072886860439952372200996469657119345103866453538797034965624406982141846556997807490484618767567359649564102065641665475014667587924922112323390238805057953691430373627227213614411922149830154728839506543917112419618920429686111171491995874818107999856607606928289920921891669893111991697625424371025431675125048003220030107093996765186560801547469987184621824584589631135155234584883595,1.5000005078036338
Congruência Linear,4096 bits,730005395172820928133474652145573292872318312546387313432018391547609798020568833740053268379131368900125465512102496549032847977118216230331902746137580606706437063045972597747954559435949416541276829705820198372802572782389212393052560302792649422678932397853147552723732745528551219249923511384866828975994132940412037094813269675917748538170129148480660217451746660307907338173745008045631749072331728467390055075096368867669030053647384670330775422220858082012623679219667565230190040349802256944987607631589207049611060850123713976020332821338816024498961882345573813172212520274218263911696880927927701324595712085903538056717334394198825466185007414972010970949815749161464856456800082302763190200550184501860405729585467004952132837779215938211487049627830206392203675051288579017933906851172144393459601983662462137285133308868646027893652902684438625101777098059131711934168314606306758462135611129140593265817576736758572395406902135145129374669978548724509496643975174344788571778011624611438854221146770322342879108308544225320187418016614893565713268542464563688836946989540319117716588999036572992608851150070290011378198317816870042853569141404833155941828643862576660141436568398077798601573281283988784897446270120,1.300002622883767
Congruência Linear,4096 bits,101238422692157771016918535003471113457026439544394379527588208074921578118591587522506181267398990018596183107428963971123397054983061476469236062710011264227397236050497796563140498039080812994974349093748702665655080668372211687813011539688775033043181376147835250028630139105416439520834578587404428914608520867472535712545997767372723733311228538576333713749186588037603964489290224401466816133607514282399582252652630774138096692766530265713333316462196163339854203535652508353902419947340826658423721354800388410009316519943548276386622280349134571054248661343985188416185564221830102165365451434798714739739523245884122948500539511836301181310816576375637516444820909449038556020009276748446297762909982755331649158942082743936432932310848591530872606669828350995442479385306153944102154644869364146248359412864596599880013922360011292305392950156434643290505402827555489701361659064610642743645571295615947523599313524562835725324906461631825192482989198472993983812125931042184116395631324584681125763705399648528280666784686437094231152434708237003996312880799921240871800333706952471296533175361422207669729590601824070419916998154403876388901421609672533446032585154746958161103863630757328932539356242549673886030429695,1.3999997463542968
Congruência Linear,4096 bits,303715268076473313050755605010413340371079318633183138582764624224764734355774762567518543802196970055788549322286891913370191164949184429407708188130033792682191708151493389689421494117242438984923047281246107996965242005116635063439034619066325099129544128443505750085890417316249318562503735762213286743825562602417607137637993302118171199933685615729001141247559764112811893467870673204400448400822542847198746757957892322414290078299590797139999949386588490019562610606957525061707259842022479975271164064401165230027949559830644829159866841047403713162745984031955565248556692665490306496096354304396144219218569737652368845501618535508903543932449729126912549334462728347115668060027830245338893288729948265994947476826248231809298796932545774592617820009485052986327438155918461832306463934608092438745078238593789799640041767080033876916178850469303929871516208482666469104084977193831928230936713886847842570797940573688507175974719384895475577448967595418981951436377793126552349186893973754043377291116198945584842000354059311282693457304124711011988938642399763722615401001120857413889599526084266623009188771805472211259750994463211629166704264829017600338097755464240874483311590892271986797618068727649021658091289092,0.6000009307172149
